curve_family,channel,spend,spend_share,observed_total_spend,mean,lower,upper
adstock,channel_2,1.0343433535353537e6,0.050505050505050504,2.0479998400000002e7,1.6362904647380086e6,1.0660885691032163e6,2.4854652084117043e6
adstock,channel_2,1.2412120242424244e6,0.06060606060606061,2.0479998400000002e7,1.9635485576856106e6,1.2793062829238598e6,2.982558250094045e6
adstock,channel_2,1.4480806949494951e6,0.0707070707070707,2.0479998400000002e7,2.2908066506332126e6,1.4925239967445023e6,3.4796512917763866e6
adstock,channel_2,1.6549493656565659e6,0.08080808080808081,2.0479998400000002e7,2.6180647435808145e6,1.705741710565145e6,3.9767443334587286e6
adstock,channel_2,1.8618180363636366e6,0.09090909090909091,2.0479998400000002e7,2.945322836528416e6,1.9189594243857882e6,4.473837375141068e6
adstock,channel_2,2.0686867070707073e6,0.10101010101010101,2.0479998400000002e7,3.272580929476017e6,2.1321771382064326e6,4.970930416823409e6
adstock,channel_2,2.275555377777778e6,0.11111111111111112,2.0479998400000002e7,3.5998390224236194e6,2.345394852027076e6,5.468023458505746e6
adstock,channel_2,2.482424048484849e6,0.12121212121212122,2.0479998400000002e7,3.927097115371221e6,2.5586125658477196e6,5.96511650018809e6
adstock,channel_2,2.6892927191919195e6,0.13131313131313133,2.0479998400000002e7,4.254355208318823e6,2.771830279668362e6,6.462209541870431e6
adstock,channel_2,2.8961613898989903e6,0.1414141414141414,2.0479998400000002e7,4.581613301266425e6,2.9850479934890047e6,6.959302583552773e6
adstock,channel_2,3.103030060606061e6,0.15151515151515152,2.0479998400000002e7,4.908871394214027e6,3.1982657073096465e6,7.456395625235115e6
adstock,channel_2,3.3098987313131317e6,0.16161616161616163,2.0479998400000002e7,5.236129487161629e6,3.41148342113029e6,7.953488666917457e6
adstock,channel_2,3.5167674020202025e6,0.1717171717171717,2.0479998400000002e7,5.563387580109229e6,3.624701134950936e6,8.450581708599795e6
adstock,channel_2,3.723636072727273e6,0.18181818181818182,2.0479998400000002e7,5.890645673056832e6,3.8379188487715763e6,8.947674750282137e6
adstock,channel_2,3.930504743434344e6,0.19191919191919193,2.0479998400000002e7,6.217903766004435e6,4.051136562592223e6,9.444767791964477e6
adstock,channel_2,4.1373734141414147e6,0.20202020202020202,2.0479998400000002e7,6.545161858952034e6,4.264354276412865e6,9.941860833646817e6
adstock,channel_2,4.344242084848485e6,0.2121212121212121,2.0479998400000002e7,6.872419951899636e6,4.477571990233505e6,1.0438953875329157e7
adstock,channel_2,4.551110755555556e6,0.22222222222222224,2.0479998400000002e7,7.199678044847239e6,4.690789704054152e6,1.0936046917011492e7
adstock,channel_2,4.757979426262626e6,0.2323232323232323,2.0479998400000002e7,7.526936137794839e6,4.904007417874792e6,1.143313995869384e7
adstock,channel_2,4.964848096969698e6,0.24242424242424243,2.0479998400000002e7,7.854194230742442e6,5.117225131695439e6,1.193023300037618e7
adstock,channel_2,5.171716767676768e6,0.2525252525252525,2.0479998400000002e7,8.181452323690043e6,5.330442845516079e6,1.2427326042058522e7
adstock,channel_2,5.378585438383839e6,0.26262626262626265,2.0479998400000002e7,8.508710416637646e6,5.543660559336724e6,1.2924419083740862e7
adstock,channel_2,5.585454109090909e6,0.2727272727272727,2.0479998400000002e7,8.835968509585246e6,5.756878273157362e6,1.3421512125423208e7
adstock,channel_2,5.792322779797981e6,0.2828282828282828,2.0479998400000002e7,9.16322660253285e6,5.970095986978009e6,1.3918605167105546e7
adstock,channel_2,5.999191450505051e6,0.29292929292929293,2.0479998400000002e7,9.490484695480451e6,6.183313700798651e6,1.441569820878788e7
adstock,channel_2,6.206060121212122e6,0.30303030303030304,2.0479998400000002e7,9.817742788428053e6,6.396531414619293e6,1.491279125047023e7
adstock,channel_2,6.412928791919192e6,0.3131313131313131,2.0479998400000002e7,1.0145000881375652e7,6.60974912843994e6,1.5409884292152567e7
adstock,channel_2,6.6197974626262635e6,0.32323232323232326,2.0479998400000002e7,1.0472258974323258e7,6.82296684226058e6,1.5906977333834914e7
adstock,channel_2,6.826666133333334e6,0.3333333333333333,2.0479998400000002e7,1.0799517067270858e7,7.036184556081225e6,1.6404070375517245e7
adstock,channel_2,7.033534804040405e6,0.3434343434343434,2.0479998400000002e7,1.1126775160218459e7,7.249402269901872e6,1.690116341719959e7
adstock,channel_2,7.240403474747475e6,0.35353535353535354,2.0479998400000002e7,1.1454033253166063e7,7.4626199837225145e6,1.739825645888194e7
adstock,channel_2,7.447272145454546e6,0.36363636363636365,2.0479998400000002e7,1.1781291346113663e7,7.675837697543153e6,1.7895349500564273e7
adstock,channel_2,7.654140816161617e6,0.3737373737373737,2.0479998400000002e7,1.2108549439061264e7,7.8890554113637945e6,1.8392442542246614e7
adstock,channel_2,7.861009486868688e6,0.38383838383838387,2.0479998400000002e7,1.243580753200887e7,8.102273125184446e6,1.8889535583928954e7
adstock,channel_2,8.067878157575758e6,0.3939393939393939,2.0479998400000002e7,1.2763065624956468e7,8.315490839005085e6,1.9386628625611298e7
adstock,channel_2,8.274746828282829e6,0.40404040404040403,2.0479998400000002e7,1.3090323717904069e7,8.52870855282573e6,1.9883721667293634e7
adstock,channel_2,8.4816154989899e6,0.4141414141414142,2.0479998400000002e7,1.341758181085167e7,8.741926266646372e6,2.038081470897599e7
adstock,channel_2,8.68848416969697e6,0.4242424242424242,2.0479998400000002e7,1.3744839903799271e7,8.95514398046701e6,2.0877907750658315e7
adstock,channel_2,8.895352840404041e6,0.4343434343434343,2.0479998400000002e7,1.4072097996746875e7,9.168361694287654e6,2.1375000792340655e7
adstock,channel_2,9.102221511111112e6,0.4444444444444445,2.0479998400000002e7,1.4399356089694478e7,9.381579408108303e6,2.1872093834022984e7
adstock,channel_2,9.309090181818184e6,0.4545454545454546,2.0479998400000002e7,1.472661418264208e7,9.594797121928943e6,2.2369186875705346e7
adstock,channel_2,9.515958852525253e6,0.4646464646464646,2.0479998400000002e7,1.5053872275589678e7,9.808014835749583e6,2.286627991738768e7
adstock,channel_2,9.722827523232324e6,0.47474747474747475,2.0479998400000002e7,1.5381130368537279e7,1.0021232549570234e7,2.336337295907002e7
adstock,channel_2,9.929696193939395e6,0.48484848484848486,2.0479998400000002e7,1.5708388461484885e7,1.0234450263390878e7,2.386046600075236e7
adstock,channel_2,1.0136564864646466e7,0.494949494949495,2.0479998400000002e7,1.6035646554432487e7,1.0447667977211518e7,2.4357559042434715e7
adstock,channel_2,1.0343433535353536e7,0.505050505050505,2.0479998400000002e7,1.6362904647380086e7,1.0660885691032158e7,2.4854652084117044e7
adstock,channel_2,1.0550302206060607e7,0.5151515151515151,2.0479998400000002e7,1.6690162740327688e7,1.08741034048528e7,2.5351745125799388e7
adstock,channel_2,1.0757170876767678e7,0.5252525252525253,2.0479998400000002e7,1.7017420833275292e7,1.1087321118673448e7,2.5848838167481724e7
adstock,channel_2,1.096403954747475e7,0.5353535353535354,2.0479998400000002e7,1.734467892622289e7,1.130053883249409e7,2.6345931209164076e7
adstock,channel_2,1.1170908218181819e7,0.5454545454545454,2.0479998400000002e7,1.7671937019170493e7,1.1513756546314724e7,2.6843024250846416e7
adstock,channel_2,1.137777688888889e7,0.5555555555555556,2.0479998400000002e7,1.799919511211809e7,1.1726974260135379e7,2.734011729252875e7
adstock,channel_2,1.1584645559595961e7,0.5656565656565656,2.0479998400000002e7,1.83264532050657e7,1.1940191973956019e7,2.7837210334211092e7
adstock,channel_2,1.1791514230303032e7,0.5757575757575758,2.0479998400000002e7,1.8653711298013303e7,1.215340968777666e7,2.833430337589342e7
adstock,channel_2,1.1998382901010102e7,0.5858585858585859,2.0479998400000002e7,1.8980969390960902e7,1.2366627401597302e7,2.883139641757576e7
adstock,channel_2,1.2205251571717173e7,0.5959595959595959,2.0479998400000002e7,1.93082274839085e7,1.257984511541795e7,2.9328489459258106e7
adstock,channel_2,1.2412120242424244e7,0.6060606060606061,2.0479998400000002e7,1.9635485576856107e7,1.2793062829238586e7,2.982558250094046e7
adstock,channel_2,1.2618988913131315e7,0.6161616161616162,2.0479998400000002e7,1.996274366980371e7,1.3006280543059237e7,3.0322675542622816e7
adstock,channel_2,1.2825857583838385e7,0.6262626262626262,2.0479998400000002e7,2.0290001762751304e7,1.321949825687988e7,3.0819768584305134e7
adstock,channel_2,1.3032726254545456e7,0.6363636363636364,2.0479998400000002e7,2.061725985569891e7,1.3432715970700517e7,3.131686162598748e7
adstock,channel_2,1.3239594925252527e7,0.6464646464646465,2.0479998400000002e7,2.0944517948646516e7,1.364593368452116e7,3.181395466766983e7
adstock,channel_2,1.3446463595959598e7,0.6565656565656566,2.0479998400000002e7,2.1271776041594114e7,1.3859151398341812e7,3.231104770935215e7
adstock,channel_2,1.3653332266666668e7,0.6666666666666666,2.0479998400000002e7,2.1599034134541716e7,1.407236911216245e7,3.280814075103449e7
adstock,channel_2,1.3860200937373739e7,0.6767676767676768,2.0479998400000002e7,2.192629222748932e7,1.4285586825983096e7,3.330523379271682e7
adstock,channel_2,1.406706960808081e7,0.6868686868686869,2.0479998400000002e7,2.2253550320436917e7,1.4498804539803743e7,3.380232683439918e7
adstock,channel_2,1.4273938278787881e7,0.696969696969697,2.0479998400000002e7,2.2580808413384523e7,1.4712022253624381e7,3.429941987608151e7
adstock,channel_2,1.448080694949495e7,0.7070707070707071,2.0479998400000002e7,2.2908066506332126e7,1.4925239967445029e7,3.479651291776388e7
adstock,channel_2,1.4687675620202022e7,0.7171717171717171,2.0479998400000002e7,2.323532459927972e7,1.513845768126567e7,3.529360595944619e7
adstock,channel_2,1.4894544290909093e7,0.7272727272727273,2.0479998400000002e7,2.3562582692227326e7,1.5351675395086305e7,3.579069900112855e7
adstock,channel_2,1.5101412961616164e7,0.7373737373737375,2.0479998400000002e7,2.3889840785174932e7,1.5564893108906958e7,3.628779204281089e7
adstock,channel_2,1.5308281632323233e7,0.7474747474747474,2.0479998400000002e7,2.4217098878122527e7,1.5778110822727589e7,3.678488508449323e7
adstock,channel_2,1.5515150303030305e7,0.7575757575757576,2.0479998400000002e7,2.4544356971070126e7,1.5991328536548236e7,3.728197812617559e7
adstock,channel_2,1.5722018973737376e7,0.7676767676767677,2.0479998400000002e7,2.487161506401774e7,1.6204546250368891e7,3.777907116785791e7
adstock,channel_2,1.5928887644444447e7,0.7777777777777778,2.0479998400000002e7,2.519887315696534e7,1.6417763964189531e7,3.827616420954025e7
adstock,channel_2,1.6135756315151516e7,0.7878787878787878,2.0479998400000002e7,2.5526131249912936e7,1.663098167801017e7,3.8773257251222596e7
adstock,channel_2,1.6342624985858588e7,0.797979797979798,2.0479998400000002e7,2.585338934286054e7,1.6844199391830813e7,3.927035029290491e7
adstock,channel_2,1.6549493656565659e7,0.8080808080808081,2.0479998400000002e7,2.6180647435808137e7,1.705741710565146e7,3.976744333458727e7
adstock,channel_2,1.675636232727273e7,0.8181818181818182,2.0479998400000002e7,2.650790552875574e7,1.72706348194721e7,4.026453637626963e7
adstock,channel_2,1.69632309979798e7,0.8282828282828284,2.0479998400000002e7,2.683516362170334e7,1.7483852533292744e7,4.076162941795198e7
adstock,channel_2,1.717009966868687e7,0.8383838383838383,2.0479998400000002e7,2.7162421714650944e7,1.7697070247113384e7,4.125872245963429e7
adstock,channel_2,1.737696833939394e7,0.8484848484848484,2.0479998400000002e7,2.7489679807598542e7,1.791028796093402e7,4.175581550131663e7
adstock,channel_2,1.7583837010101013e7,0.8585858585858587,2.0479998400000002e7,2.781693790054615e7,1.812350567475468e7,4.225290854299897e7
adstock,channel_2,1.7790705680808082e7,0.8686868686868686,2.0479998400000002e7,2.814419599349375e7,1.8336723388575308e7,4.275000158468131e7
adstock,channel_2,1.7997574351515155e7,0.8787878787878789,2.0479998400000002e7,2.847145408644136e7,1.8549941102395967e7,4.3247094626363665e7
adstock,channel_2,1.8204443022222225e7,0.888888888888889,2.0479998400000002e7,2.8798712179388955e7,1.8763158816216607e7,4.374418766804597e7
adstock,channel_2,1.8411311692929294e7,0.8989898989898989,2.0479998400000002e7,2.9125970272336554e7,1.8976376530037247e7,4.424128070972834e7
adstock,channel_2,1.8618180363636367e7,0.9090909090909092,2.0479998400000002e7,2.945322836528416e7,1.9189594243857887e7,4.473837375141069e7
adstock,channel_2,1.8825049034343436e7,0.9191919191919192,2.0479998400000002e7,2.978048645823176e7,1.9402811957678534e7,4.5235466793093026e7
adstock,channel_2,1.9031917705050506e7,0.9292929292929292,2.0479998400000002e7,3.0107744551179357e7,1.9616029671499167e7,4.573255983477536e7
adstock,channel_2,1.923878637575758e7,0.9393939393939394,2.0479998400000002e7,3.043500264412696e7,1.982924738531982e7,4.622965287645772e7
adstock,channel_2,1.9445655046464648e7,0.9494949494949495,2.0479998400000002e7,3.0762260737074558e7,2.004246509914047e7,4.672674591814004e7
adstock,channel_2,1.965252371717172e7,0.9595959595959597,2.0479998400000002e7,3.1089518830022167e7,2.025568281296111e7,4.7223838959822394e7
adstock,channel_2,1.985939238787879e7,0.9696969696969697,2.0479998400000002e7,3.141677692296977e7,2.0468900526781756e7,4.772093200150472e7
adstock,channel_2,2.006626105858586e7,0.9797979797979798,2.0479998400000002e7,3.1744035015917372e7,2.0682118240602393e7,4.821802504318707e7
adstock,channel_2,2.0273129729292933e7,0.98989898989899,2.0479998400000002e7,3.2071293108864974e7,2.0895335954423036e7,4.871511808486943e7
adstock,channel_2,2.0479998400000002e7,1.0,2.0479998400000002e7,3.2398551201812573e7,2.1108553668243673e7,4.921221112655176e7
adstock,channel_3,0.0,0.0,1.360000133332e7,0.0,0.0,0.0
adstock,channel_3,137373.75084161616,0.010101010101010102,1.360000133332e7,170735.93487269012,138564.59304510886,248696.26658270453
adstock,channel_3,274747.5016832323,0.020202020202020204,1.360000133332e7,341471.86974538025,277129.1860902177,497392.53316540906
